,nb_purchase,total_buy,cluster
27611,0.0,167.53,2
27612,1.0,167.53,0
27613,0.0,167.52,2
27614,0.0,167.52,2
27615,0.0,167.52,2
27616,1.0,167.52,0
27617,1.0,167.52,0
27618,0.0,167.52,2
27619,1.0,167.52,0
27620,0.0,167.51,2
27621,0.0,167.51,2
27622,0.0,167.51,2
27623,0.0,167.51,2
27624,0.0,167.51,2
27625,0.0,167.51,2
27626,0.0,167.51,2
27627,0.0,167.51,2
27628,0.0,167.51,2
27629,0.0,167.51,2
27630,0.0,167.51,2
27631,0.0,167.51,2
27632,0.0,167.51,2
27633,0.0,167.51,2
27634,0.0,167.51,2
27635,0.0,167.51,2
27636,1.0,167.5,0
27637,1.0,167.5,0
27638,0.0,167.5,2
27639,1.0,167.5,0
27640,1.0,167.49,0
27641,1.0,167.49,0
27642,0.0,167.49,2
27643,1.0,167.49,0
27644,0.0,167.48,2
27645,1.0,167.48,0
27646,0.0,167.48,2
27647,0.0,167.48,2
27648,0.0,167.48,2
27649,1.0,167.47,0
27650,1.0,167.45999999999998,0
27651,0.0,167.45,2
27652,1.0,167.45,0
27653,1.0,167.45,0
27654,1.0,167.43,0
27655,0.0,167.43,2
27656,0.0,167.43,2
27657,0.0,167.43,2
27658,0.0,167.42,2
27659,0.0,167.42,2
27660,0.0,167.42,2
27661,0.0,167.42,2
27662,0.0,167.41,2
27663,0.0,167.41,2
27664,1.0,167.4,0
27665,1.0,167.39,0
27666,0.0,167.39,2
27667,0.0,167.39,2
27668,1.0,167.39,0
27669,1.0,167.39,0
27670,1.0,167.39,0
27671,1.0,167.39,0
27672,0.0,167.39,2
27673,1.0,167.39,0
27674,2.0,167.38,0
27675,1.0,167.37,0
27676,1.0,167.37,0
27677,1.0,167.36,0
27678,1.0,167.36,0
27679,1.0,167.36,0
27680,0.0,167.35,2
27681,1.0,167.34,0
27682,0.0,167.34,2
27683,2.0,167.32999999999998,0
27684,0.0,167.32,2
27685,0.0,167.32,2
27686,1.0,167.32,0
27687,0.0,167.32,2
27688,0.0,167.32,2
27689,0.0,167.32,2
27690,1.0,167.32,0
27691,0.0,167.32,2
27692,1.0,167.32,0
27693,1.0,167.32,0
27694,1.0,167.31,0
27695,0.0,167.3,2
27696,0.0,167.29,2
27697,0.0,167.29,2
27698,1.0,167.29,0
27699,1.0,167.29,0
27700,0.0,167.29,2
27701,0.0,167.29,2
27702,0.0,167.29,2
27703,1.0,167.29,0
27704,0.0,167.29,2
27705,0.0,167.29,2
27706,0.0,167.29,2
27707,0.0,167.29,2
27708,0.0,167.29,2
27709,1.0,167.29,0
27710,0.0,167.29,2
27711,0.0,167.29,2
27712,0.0,167.29,2
27713,0.0,167.29,2
27714,0.0,167.29,2
27715,0.0,167.29,2
27716,0.0,167.29,2
27717,0.0,167.29,2
27718,0.0,167.28,2
27719,0.0,167.28,2
27720,1.0,167.28,0
27721,1.0,167.26,0
27722,1.0,167.25,0
27723,0.0,167.25,2
27724,1.0,167.24,0
27725,1.0,167.23,0
27726,1.0,167.22,0
27727,0.0,167.2,2
27728,0.0,167.2,2
27729,0.0,167.2,2
27730,0.0,167.2,2
27731,1.0,167.2,0
27732,0.0,167.2,2
27733,1.0,167.2,0
27734,0.0,167.2,2
27735,0.0,167.2,2
27736,0.0,167.2,2
27737,1.0,167.2,0
27738,1.0,167.2,0
27739,1.0,167.2,0
27740,0.0,167.2,2
27741,1.0,167.19,0
27742,1.0,167.18,0
27743,1.0,167.17000000000002,0
27744,1.0,167.17,0
27745,1.0,167.15,0
27746,1.0,167.15,0
27747,1.0,167.14,0
27748,1.0,167.14,0
27749,1.0,167.14,0
27750,1.0,167.14,0
27751,1.0,167.14,0
27752,1.0,167.14,0
27753,1.0,167.14,0
27754,1.0,167.14,0
27755,0.0,167.13,2
27756,0.0,167.13,2
27757,0.0,167.13,2
27758,0.0,167.13,2
27759,0.0,167.13,2
27760,0.0,167.12,2
27761,0.0,167.1,2
27762,1.0,167.1,0
27763,1.0,167.09,0
27764,0.0,167.09,2
27765,1.0,167.09,0
27766,1.0,167.09,0
27767,1.0,167.07,0
27768,1.0,167.07,0
27769,1.0,167.07,0
27770,1.0,167.07,0
27771,1.0,167.07,0
27772,0.0,167.07,2
27773,1.0,167.07,0
27774,1.0,167.07,0
27775,1.0,167.05,0
27776,1.0,167.04,0
27777,1.0,167.02,0
27778,1.0,167.02,0
27779,1.0,167.02,0
27780,1.0,167.02,0
27781,1.0,167.02,0
27782,1.0,167.01,0
27783,0.0,167.0,2
27784,1.0,166.99,0
27785,1.0,166.99,0
27786,1.0,166.99,0
27787,1.0,166.99,0
27788,0.0,166.99,2
27789,1.0,166.98,0
27790,1.0,166.98,0
27791,1.0,166.98,0
27792,0.0,166.98,2
27793,1.0,166.98,0
27794,1.0,166.98,0
27795,1.0,166.97,0
27796,0.0,166.97,2
27797,2.0,166.96,0
27798,1.0,166.96,0
27799,0.0,166.94,2
27800,1.0,166.94,0
27801,1.0,166.92,0
27802,1.0,166.92,0
27803,1.0,166.92,0
27804,1.0,166.92,0
27805,1.0,166.92,0
27806,1.0,166.91,0
27807,1.0,166.91,0
27808,1.0,166.9,0
27809,1.0,166.9,0
27810,0.0,166.9,2
27811,1.0,166.9,0
27812,0.0,166.9,2
27813,0.0,166.87,2
27814,0.0,166.84,2
27815,0.0,166.83,2
27816,1.0,166.82,0
27817,1.0,166.82,0
27818,0.0,166.82,2
27819,0.0,166.81,2
27820,0.0,166.81,2
27821,0.0,166.81,2
27822,0.0,166.81,2
27823,1.0,166.81,0
27824,0.0,166.81,2
27825,0.0,166.81,2
27826,0.0,166.81,2
27827,0.0,166.8,2
27828,0.0,166.8,2
27829,0.0,166.8,2
27830,0.0,166.8,2
27831,0.0,166.8,2
27832,0.0,166.8,2
27833,0.0,166.8,2
27834,0.0,166.78,2
27835,2.0,166.78,0
27836,1.0,166.78,0
27837,0.0,166.78,2
27838,0.0,166.78,2
27839,1.0,166.78,0
27840,1.0,166.76,0
27841,0.0,166.74,2
27842,0.0,166.74,2
27843,0.0,166.74,2
27844,1.0,166.73,0
27845,1.0,166.73,0
27846,1.0,166.72,0
27847,1.0,166.72,0
27848,1.0,166.72,0
27849,0.0,166.71,2
27850,1.0,166.71,0
27851,1.0,166.71,0
27852,0.0,166.71,2
27853,0.0,166.71,2
27854,0.0,166.71,2
27855,1.0,166.71,0
27856,1.0,166.71,0
27857,0.0,166.71,2
27858,1.0,166.7,0
27859,0.0,166.7,2
27860,0.0,166.7,2
27861,0.0,166.69,2
27862,0.0,166.69,2
27863,0.0,166.69,2
27864,0.0,166.68,2
27865,0.0,166.68,2
27866,1.0,166.68,0
27867,0.0,166.68,2
27868,0.0,166.68,2
27869,1.0,166.68,0
27870,1.0,166.68,0
27871,0.0,166.68,2
27872,1.0,166.67,0
27873,1.0,166.67,0
27874,0.0,166.67,2
27875,0.0,166.67,2
27876,0.0,166.65,2
27877,1.0,166.63,0
27878,1.0,166.63,0
27879,1.0,166.62,0
27880,1.0,166.62,0
27881,1.0,166.62,0
27882,1.0,166.62,0
27883,2.0,166.62,0
27884,1.0,166.62,0
27885,0.0,166.61,2
27886,0.0,166.61,2
27887,1.0,166.6,0
27888,1.0,166.6,0
27889,0.0,166.59,2
27890,1.0,166.59,0
27891,0.0,166.59,2
27892,1.0,166.59,0
27893,1.0,166.59,0
27894,0.0,166.59,2
27895,1.0,166.59,0
27896,1.0,166.59,0
27897,1.0,166.59,0
27898,0.0,166.59,2
27899,0.0,166.59,2
27900,0.0,166.58,2
27901,1.0,166.58,0
27902,0.0,166.58,2
27903,0.0,166.58,2
27904,1.0,166.56,0
27905,1.0,166.55,0
27906,0.0,166.54,2
27907,1.0,166.52,0
27908,1.0,166.52,0
27909,0.0,166.51,2
27910,0.0,166.5,2
27911,1.0,166.5,0
27912,0.0,166.5,2
27913,0.0,166.5,2
27914,1.0,166.5,0
27915,0.0,166.5,2
27916,1.0,166.49,0
27917,0.0,166.49,2
27918,1.0,166.48,0
27919,1.0,166.48,0
27920,0.0,166.48,2
27921,1.0,166.47,0
27922,1.0,166.47,0
27923,1.0,166.46,0
27924,1.0,166.46,0
27925,0.0,166.46,2
27926,0.0,166.46,2
27927,1.0,166.46,0
27928,1.0,166.44,0
27929,1.0,166.44,0
27930,1.0,166.43,0
27931,0.0,166.43,2
27932,1.0,166.42,0
27933,1.0,166.41,0
27934,0.0,166.41,2
27935,1.0,166.41,0
27936,0.0,166.4,2
27937,0.0,166.4,2
27938,0.0,166.4,2
27939,0.0,166.4,2
27940,0.0,166.4,2
27941,0.0,166.39,2
27942,0.0,166.39,2
27943,0.0,166.38,2
27944,1.0,166.37,0
27945,0.0,166.36,2
27946,1.0,166.35,0
27947,1.0,166.35,0
27948,1.0,166.35,0
27949,1.0,166.35,0
27950,1.0,166.35,0
27951,1.0,166.35,0
27952,1.0,166.35,0
27953,1.0,166.35,0
27954,1.0,166.35,0
27955,1.0,166.35,0
27956,1.0,166.35,0
27957,1.0,166.35,0
27958,1.0,166.35,0
27959,1.0,166.35,0
27960,1.0,166.35,0
27961,1.0,166.34,0
27962,2.0,166.34,0
27963,1.0,166.34,0
27964,0.0,166.33,2
27965,0.0,166.33,2
27966,2.0,166.32999999999998,0
27967,2.0,166.32,0
27968,1.0,166.31,0
27969,0.0,166.31,2
27970,0.0,166.3,2
27971,0.0,166.3,2
27972,0.0,166.29000000000002,2
27973,1.0,166.29,0
27974,0.0,166.29,2
27975,1.0,166.29,0
27976,0.0,166.29,2
27977,1.0,166.29,0
27978,0.0,166.29,2
27979,1.0,166.29,0
27980,0.0,166.29,2
27981,1.0,166.29,0
27982,1.0,166.29,0
27983,0.0,166.29,2
27984,1.0,166.29,0
27985,0.0,166.29,2
27986,0.0,166.29,2
27987,1.0,166.29,0
27988,0.0,166.29,2
27989,1.0,166.29,0
27990,0.0,166.29,2
27991,1.0,166.29,0
27992,1.0,166.29,0
27993,1.0,166.29,0
27994,0.0,166.28,2
27995,0.0,166.26,2
27996,0.0,166.25,2
27997,0.0,166.25,2
27998,0.0,166.25,2
27999,2.0,166.24,0
28000,0.0,166.23,2
28001,1.0,166.23,0
28002,0.0,166.23,2
28003,1.0,166.23,0
28004,0.0,166.21,2
28005,0.0,166.21,2
28006,1.0,166.2,0
28007,1.0,166.2,0
28008,1.0,166.17,0
28009,0.0,166.16,2
28010,0.0,166.16,2
28011,0.0,166.16,2
28012,0.0,166.16,2
28013,0.0,166.15,2
28014,1.0,166.14,0
28015,0.0,166.13,2
28016,1.0,166.12,0
28017,1.0,166.12,0
28018,0.0,166.11,2
28019,0.0,166.11,2
28020,0.0,166.11,2
28021,0.0,166.11,2
28022,1.0,166.11,0
28023,0.0,166.11,2
28024,1.0,166.09,0
28025,0.0,166.06,2
28026,0.0,166.06,2
28027,1.0,166.06,0
28028,1.0,166.05,0
28029,1.0,166.05,0
28030,1.0,166.04,0
28031,1.0,166.04,0
28032,1.0,166.04,0
28033,0.0,166.02,2
28034,1.0,166.02,0
28035,1.0,166.01999999999998,0
28036,0.0,166.01,2
28037,0.0,166.01,2
28038,0.0,166.0,2
28039,1.0,165.99,0
28040,0.0,165.99,2
28041,0.0,165.99,2
28042,1.0,165.98000000000002,0
28043,0.0,165.98,2
28044,0.0,165.98,2
28045,0.0,165.98,2
28046,1.0,165.97,0
28047,1.0,165.96,0
28048,1.0,165.96,0
28049,1.0,165.96,0
28050,1.0,165.96,0
28051,1.0,165.96,0
28052,1.0,165.96,0
28053,1.0,165.96,0
28054,1.0,165.96,0
28055,1.0,165.96,0
28056,1.0,165.96,0
28057,1.0,165.96,0
28058,1.0,165.96,0
28059,1.0,165.95,0
28060,1.0,165.95,0
28061,1.0,165.95,0
28062,1.0,165.95,0
28063,1.0,165.94,0
28064,1.0,165.94,0
28065,1.0,165.94,0
28066,1.0,165.94,0
28067,1.0,165.94,0
28068,1.0,165.94,0
28069,1.0,165.94,0
28070,1.0,165.93,0
28071,1.0,165.92,0
28072,1.0,165.91,0
28073,0.0,165.9,2
28074,1.0,165.9,0
28075,1.0,165.86,0
28076,1.0,165.84,0
28077,1.0,165.83999999999997,0
28078,1.0,165.83,0
28079,1.0,165.83,0
28080,0.0,165.82,2
28081,0.0,165.81,2
28082,0.0,165.81,2
28083,1.0,165.81,0
28084,1.0,165.81,0
28085,0.0,165.81,2
28086,0.0,165.8,2
28087,1.0,165.8,0
28088,0.0,165.8,2
28089,1.0,165.8,0
28090,1.0,165.8,0
28091,1.0,165.8,0
28092,1.0,165.8,0
28093,0.0,165.8,2
28094,1.0,165.8,0
28095,0.0,165.8,2
28096,1.0,165.8,0
28097,1.0,165.8,0
28098,1.0,165.8,0
28099,1.0,165.8,0
28100,0.0,165.8,2
28101,1.0,165.8,0
28102,1.0,165.8,0
28103,0.0,165.8,2
28104,1.0,165.8,0
28105,1.0,165.8,0
28106,0.0,165.8,2
28107,0.0,165.8,2
28108,0.0,165.8,2
28109,1.0,165.8,0
28110,1.0,165.8,0
28111,0.0,165.8,2
28112,0.0,165.8,2
28113,1.0,165.8,0
28114,1.0,165.8,0
28115,1.0,165.8,0
28116,1.0,165.8,0
28117,1.0,165.8,0
28118,1.0,165.8,0
28119,1.0,165.8,0
28120,0.0,165.8,2
28121,1.0,165.8,0
28122,0.0,165.8,2
28123,1.0,165.8,0
28124,1.0,165.8,0
28125,1.0,165.8,0
28126,1.0,165.8,0
28127,0.0,165.8,2
28128,0.0,165.8,2
28129,0.0,165.79,2
28130,0.0,165.79,2
28131,0.0,165.79,2
28132,0.0,165.79,2
28133,0.0,165.79,2
28134,0.0,165.78,2
28135,0.0,165.78,2
28136,1.0,165.78,0
28137,0.0,165.78,2
28138,1.0,165.78,0
28139,0.0,165.78,2
28140,0.0,165.77,2
28141,2.0,165.76,0
28142,1.0,165.76,0
28143,1.0,165.76,0
28144,0.0,165.75,2
28145,0.0,165.74,2
28146,0.0,165.72,2
28147,0.0,165.72,2
28148,1.0,165.72,0
28149,0.0,165.72,2
28150,0.0,165.71,2
28151,1.0,165.71,0
28152,0.0,165.71,2
28153,0.0,165.71,2
28154,0.0,165.71,2
28155,0.0,165.71,2
28156,0.0,165.71,2
28157,1.0,165.71,0
28158,0.0,165.71,2
28159,1.0,165.71,0
28160,1.0,165.71,0
28161,0.0,165.7,2
28162,0.0,165.7,2
28163,0.0,165.7,2
28164,1.0,165.7,0
28165,1.0,165.7,0
28166,0.0,165.7,2
28167,1.0,165.7,0
28168,1.0,165.7,0
28169,0.0,165.7,2
28170,1.0,165.7,0
28171,1.0,165.7,0
28172,1.0,165.7,0
28173,0.0,165.7,2
28174,1.0,165.7,0
28175,0.0,165.7,2
28176,0.0,165.7,2
28177,1.0,165.7,0
28178,0.0,165.7,2
28179,2.0,165.68,0
28180,0.0,165.67,2
28181,0.0,165.67,2
28182,0.0,165.67,2
28183,0.0,165.67,2
28184,0.0,165.67,2
28185,0.0,165.67,2
28186,1.0,165.66,0
28187,1.0,165.66,0
28188,0.0,165.65,2
28189,1.0,165.65,0
28190,0.0,165.64,2
28191,1.0,165.64,0
28192,0.0,165.62,2
28193,0.0,165.6,2
28194,1.0,165.59,0
28195,1.0,165.59,0
28196,0.0,165.58,2
28197,0.0,165.57,2
28198,0.0,165.57,2
28199,0.0,165.57,2
28200,1.0,165.57,0
28201,0.0,165.57,2
28202,0.0,165.57,2
28203,1.0,165.56,0
28204,1.0,165.56,0
28205,0.0,165.56,2
28206,1.0,165.55,0
28207,1.0,165.55,0
28208,0.0,165.53,2
28209,1.0,165.53,0
28210,1.0,165.53,0
28211,1.0,165.52,0
28212,1.0,165.52,0
28213,0.0,165.51,2
28214,0.0,165.5,2
28215,1.0,165.5,0
28216,0.0,165.5,2
28217,0.0,165.5,2
28218,0.0,165.48,2
28219,1.0,165.48,0
28220,0.0,165.48,2
28221,0.0,165.48,2
28222,0.0,165.48,2
28223,0.0,165.48,2
28224,0.0,165.48,2
28225,1.0,165.48,0
28226,1.0,165.48,0
28227,1.0,165.48,0
28228,0.0,165.48,2
28229,0.0,165.47,2
28230,0.0,165.46,2
28231,0.0,165.46,2
28232,0.0,165.46,2
28233,1.0,165.45,0
28234,1.0,165.45,0
28235,1.0,165.44,0
28236,0.0,165.44,2
28237,1.0,165.43,0
28238,0.0,165.42,2
28239,0.0,165.41,2
28240,1.0,165.4,0
28241,1.0,165.4,0
28242,1.0,165.4,0
28243,0.0,165.4,2
28244,0.0,165.39,2
28245,0.0,165.39,2
28246,0.0,165.38,2
28247,0.0,165.37,2
28248,0.0,165.37,2
28249,0.0,165.37,2
28250,1.0,165.36,0
28251,2.0,165.35,0
28252,1.0,165.34,0
28253,2.0,165.34,0
28254,0.0,165.32,2
28255,1.0,165.32,0
28256,1.0,165.31,0
28257,1.0,165.3,0
28258,1.0,165.3,0
28259,1.0,165.3,0
28260,1.0,165.3,0
28261,1.0,165.3,0
28262,1.0,165.3,0
28263,1.0,165.3,0
28264,1.0,165.3,0
28265,1.0,165.3,0
28266,1.0,165.3,0
28267,1.0,165.3,0
28268,1.0,165.3,0
28269,0.0,165.3,2
28270,1.0,165.3,0
28271,1.0,165.3,0
28272,0.0,165.29,2
28273,1.0,165.29,0
28274,1.0,165.29,0
28275,1.0,165.29,0
28276,0.0,165.29,2
28277,0.0,165.29,2
28278,0.0,165.29,2
28279,1.0,165.29,0
28280,1.0,165.29,0
28281,0.0,165.29,2
28282,1.0,165.29,0
28283,1.0,165.29,0
28284,1.0,165.28,0
28285,1.0,165.28,0
28286,1.0,165.28,0
28287,1.0,165.26,0
28288,1.0,165.26,0
28289,1.0,165.26,0
28290,0.0,165.25,2
28291,0.0,165.25,2
28292,0.0,165.25,2
28293,1.0,165.25,0
28294,1.0,165.25,0
28295,1.0,165.25,0
28296,0.0,165.24,2
28297,1.0,165.24,0
28298,1.0,165.24,0
28299,1.0,165.24,0
28300,0.0,165.22,2
28301,1.0,165.22,0
28302,1.0,165.21,0
28303,0.0,165.21,2
28304,1.0,165.18,0
28305,1.0,165.18,0
28306,1.0,165.18,0
28307,1.0,165.16,0
28308,1.0,165.14,0
28309,0.0,165.14,2
28310,1.0,165.13,0
28311,1.0,165.13,0
28312,1.0,165.13,0
28313,0.0,165.12,2
28314,1.0,165.12,0
28315,0.0,165.12,2
28316,1.0,165.11,0
28317,0.0,165.11,2
28318,1.0,165.11,0
28319,0.0,165.11,2
28320,1.0,165.1,0
28321,0.0,165.09,2
28322,1.0,165.08,0
28323,0.0,165.07999999999998,2
28324,0.0,165.06,2
28325,1.0,165.05,0
28326,1.0,165.04,0
28327,1.0,165.04,0
28328,1.0,165.04,0
28329,1.0,165.04,0
28330,1.0,165.04,0
28331,1.0,165.04,0
28332,1.0,165.04,0
28333,1.0,165.04,0
28334,1.0,165.04,0
28335,0.0,165.03,2
28336,0.0,165.03,2
28337,1.0,165.03,0
28338,1.0,165.03,0
28339,1.0,165.03,0
28340,0.0,165.02,2
28341,1.0,165.02,0
28342,1.0,165.01999999999998,0
28343,0.0,165.0,2
28344,0.0,165.0,2
28345,1.0,165.0,0
28346,0.0,165.0,2
28347,1.0,164.99,0
28348,1.0,164.98,0
28349,1.0,164.97,0
28350,1.0,164.96,0
28351,1.0,164.95,0
28352,0.0,164.95,2
28353,1.0,164.94,0
28354,0.0,164.94,2
28355,1.0,164.94,0
28356,1.0,164.92,0
28357,1.0,164.91,0
28358,1.0,164.91,0
28359,0.0,164.9,2
28360,0.0,164.9,2
28361,1.0,164.89,0
28362,0.0,164.87,2
28363,1.0,164.85,0
28364,1.0,164.84,0
28365,0.0,164.84,2
28366,0.0,164.84,2
28367,0.0,164.84,2
28368,1.0,164.83,0
28369,0.0,164.82,2
28370,1.0,164.82,0
28371,1.0,164.82,0
28372,0.0,164.81,2
28373,0.0,164.81,2
28374,0.0,164.81,2
28375,0.0,164.81,2
28376,0.0,164.81,2
28377,1.0,164.81,0
28378,1.0,164.8,0
28379,1.0,164.8,0
28380,1.0,164.8,0
28381,1.0,164.8,0
28382,1.0,164.8,0
28383,1.0,164.8,0
28384,0.0,164.8,2
28385,1.0,164.8,0
28386,1.0,164.8,0
28387,1.0,164.8,0
28388,0.0,164.8,2
28389,0.0,164.8,2
28390,0.0,164.79,2
28391,0.0,164.79,2
28392,0.0,164.79,2
28393,0.0,164.79,2
28394,0.0,164.79,2
28395,1.0,164.79,0
28396,0.0,164.79,2
28397,1.0,164.79,0
28398,0.0,164.79,2
28399,0.0,164.79,2
28400,1.0,164.79,0
28401,1.0,164.79,0
28402,0.0,164.79,2
28403,0.0,164.79,2
28404,0.0,164.79,2
28405,0.0,164.79,2
28406,1.0,164.79,0
28407,0.0,164.79,2
28408,1.0,164.79,0
28409,0.0,164.79,2
28410,1.0,164.79,0
28411,1.0,164.79,0
28412,1.0,164.79,0
28413,0.0,164.79,2
28414,0.0,164.79,2
28415,1.0,164.79,0
28416,0.0,164.79,2
28417,0.0,164.79,2
28418,1.0,164.79,0
28419,0.0,164.79,2
28420,0.0,164.79,2
28421,1.0,164.79,0
28422,0.0,164.79,2
28423,0.0,164.79,2
28424,1.0,164.78,0
28425,1.0,164.78,0
28426,1.0,164.78,0
28427,1.0,164.74,0
28428,0.0,164.72,2
28429,1.0,164.72,0
28430,0.0,164.71,2
28431,1.0,164.71,0
28432,1.0,164.71,0
28433,1.0,164.7,0
28434,0.0,164.7,2
28435,1.0,164.7,0
28436,0.0,164.7,2
28437,0.0,164.7,2
28438,1.0,164.7,0
28439,1.0,164.7,0
28440,1.0,164.7,0
28441,0.0,164.7,2
28442,1.0,164.7,0
28443,0.0,164.69,2
28444,1.0,164.69,0
28445,2.0,164.69,0
28446,0.0,164.68,2
28447,1.0,164.67,0
28448,1.0,164.66,0
28449,1.0,164.66,0
28450,1.0,164.66,0
28451,1.0,164.66,0
28452,1.0,164.66,0
28453,1.0,164.66,0
28454,1.0,164.66,0
28455,1.0,164.66,0
28456,1.0,164.66,0
28457,1.0,164.66,0
28458,0.0,164.65,2
28459,1.0,164.64,0
28460,1.0,164.64,0
28461,1.0,164.63,0
28462,1.0,164.63,0
28463,1.0,164.63,0
28464,1.0,164.63,0
28465,1.0,164.63,0
28466,1.0,164.63,0
28467,1.0,164.63,0
28468,1.0,164.63,0
28469,1.0,164.62,0
28470,1.0,164.62,0
28471,0.0,164.62,2
28472,1.0,164.61,0
28473,1.0,164.61,0
28474,1.0,164.61,0
28475,1.0,164.6,0
28476,1.0,164.6,0
28477,1.0,164.58,0
28478,1.0,164.58,0
28479,1.0,164.57,0
28480,1.0,164.56,0
28481,2.0,164.56,0
28482,1.0,164.56,0
28483,1.0,164.55,0
28484,1.0,164.55,0
28485,1.0,164.55,0
28486,1.0,164.55,0
28487,1.0,164.55,0
28488,1.0,164.55,0
28489,0.0,164.54,2
28490,0.0,164.54,2
28491,1.0,164.54,0
28492,1.0,164.54,0
28493,1.0,164.54,0
28494,0.0,164.53,2
28495,0.0,164.52,2
28496,0.0,164.52,2
28497,1.0,164.51,0
28498,1.0,164.51,0
28499,1.0,164.5,0
28500,1.0,164.49,0
28501,0.0,164.49,2
28502,1.0,164.49,0
28503,0.0,164.48,2
28504,1.0,164.46,0
28505,0.0,164.46,2
28506,0.0,164.45,2
28507,1.0,164.45,0
28508,1.0,164.44,0
28509,0.0,164.44,2
28510,1.0,164.43,0
28511,0.0,164.43,2
28512,1.0,164.42,0
28513,0.0,164.42,2
28514,1.0,164.42,0
28515,0.0,164.42,2
28516,1.0,164.4,0
28517,1.0,164.4,0
28518,0.0,164.4,2
28519,1.0,164.39,0
28520,0.0,164.38,2
28521,0.0,164.38,2
28522,1.0,164.35,0
28523,1.0,164.35,0
28524,0.0,164.35,2
28525,0.0,164.34,2
28526,1.0,164.34,0
28527,1.0,164.34,0
28528,1.0,164.34,0
28529,0.0,164.34,2
28530,0.0,164.33,2
28531,0.0,164.33,2
28532,1.0,164.32,0
28533,1.0,164.32,0
28534,1.0,164.32,0
28535,1.0,164.32,0
28536,1.0,164.32,0
28537,1.0,164.32,0
28538,1.0,164.32,0
28539,1.0,164.32,0
28540,1.0,164.32,0
28541,1.0,164.32,0
28542,1.0,164.31,0
28543,0.0,164.31,2
28544,0.0,164.3,2
28545,0.0,164.3,2
28546,1.0,164.29,0
28547,1.0,164.29,0
28548,0.0,164.29,2
28549,1.0,164.28,0
28550,1.0,164.27,0
28551,1.0,164.27,0
28552,1.0,164.27,0
28553,0.0,164.26,2
28554,0.0,164.26,2
28555,0.0,164.26,2
28556,0.0,164.26,2
28557,1.0,164.26,0
28558,0.0,164.26,2
28559,1.0,164.25,0
28560,0.0,164.24,2
28561,0.0,164.24,2
28562,1.0,164.24,0
28563,0.0,164.23999999999998,2
28564,1.0,164.22,0
28565,0.0,164.21,2
28566,0.0,164.21,2
28567,0.0,164.21,2
28568,1.0,164.2,0
28569,1.0,164.18,0
28570,0.0,164.18,2
28571,0.0,164.17,2
28572,0.0,164.17,2
28573,0.0,164.17,2
28574,1.0,164.16,0
28575,1.0,164.16,0
28576,1.0,164.15,0
28577,1.0,164.15,0
28578,0.0,164.15,2
28579,1.0,164.13,0
28580,1.0,164.13,0
28581,1.0,164.12,0
28582,1.0,164.12,0
28583,0.0,164.12,2
28584,1.0,164.12,0
28585,1.0,164.12,0
28586,1.0,164.12,0
28587,1.0,164.1,0
28588,0.0,164.1,2
28589,0.0,164.1,2
28590,1.0,164.1,0
28591,0.0,164.1,2
28592,0.0,164.1,2
28593,1.0,164.09,0
28594,0.0,164.08,2
28595,1.0,164.08,0
28596,1.0,164.07,0
28597,1.0,164.07,0
28598,1.0,164.07,0
28599,1.0,164.07,0
28600,0.0,164.06,2
28601,0.0,164.06,2
28602,1.0,164.06,0
28603,0.0,164.06,2
28604,0.0,164.06,2
28605,0.0,164.06,2
28606,0.0,164.04,2
28607,1.0,164.03,0
28608,1.0,164.01,0
28609,1.0,164.01,0
28610,1.0,164.01,0
28611,3.0,164.0,0
28612,1.0,163.99,0
28613,1.0,163.98,0
28614,1.0,163.98,0
28615,1.0,163.98,0
28616,1.0,163.98,0
28617,1.0,163.98,0
28618,0.0,163.97,2
28619,1.0,163.97,0
28620,0.0,163.97,2
28621,0.0,163.97,2
28622,0.0,163.97,2
28623,1.0,163.97,0
28624,0.0,163.97,2
28625,0.0,163.97,2
28626,0.0,163.97,2
28627,1.0,163.96,0
28628,1.0,163.95,0
28629,1.0,163.95,0
28630,1.0,163.95,0
28631,1.0,163.95,0
28632,1.0,163.95,0
28633,1.0,163.94,0
28634,1.0,163.93,0
28635,1.0,163.92000000000002,0
28636,1.0,163.92,0
28637,1.0,163.92,0
28638,1.0,163.92,0
28639,1.0,163.92,0
28640,0.0,163.92,2
28641,1.0,163.92,0
28642,0.0,163.91,2
28643,1.0,163.91,0
28644,1.0,163.9,0
28645,1.0,163.9,0
28646,1.0,163.9,0
28647,0.0,163.9,2
28648,1.0,163.9,0
28649,1.0,163.9,0
28650,1.0,163.89,0
28651,1.0,163.89,0
28652,1.0,163.89,0
28653,1.0,163.89,0
28654,1.0,163.89,0
28655,1.0,163.89,0
28656,1.0,163.89,0
28657,1.0,163.89,0
28658,1.0,163.89,0
28659,1.0,163.89,0
28660,1.0,163.89,0
28661,1.0,163.89,0
28662,1.0,163.89,0
28663,0.0,163.88,2
28664,0.0,163.88,2
28665,1.0,163.88,0
28666,0.0,163.87,2
28667,0.0,163.86,2
28668,1.0,163.85,0
28669,1.0,163.85,0
28670,0.0,163.85,2
28671,0.0,163.84,2
28672,0.0,163.83,2
28673,1.0,163.83,0
28674,0.0,163.83,2
28675,1.0,163.82,0
28676,1.0,163.81,0
28677,1.0,163.81,0
28678,1.0,163.81,0
28679,0.0,163.81,2
28680,0.0,163.81,2
28681,0.0,163.81,2
